,year_of_purchase,date_of_purchase,type,og_nr,wc_nr,product,amount_in_kg,price_per_kg,total_payment_usd
18949,2016,2016-09-19,wc,,23647.0,Baobab fruit whole (org),105.0,0.12,12.6
24268,2021,2021-10-27,wc,,23647.0,Baobab fruit whole (org),228.0,0.12,27.3
14554,2015,2015-07-11,wc,,23649.0,Baobab fruit whole (org),367.0,0.1,37.0
18107,2016,2016-07-06,wc,,23649.0,Baobab fruit whole (org),268.0,0.12,32.1
18935,2016,2016-09-19,wc,,23649.0,Baobab fruit whole (org),86.0,0.12,10.3
24295,2021,2021-10-27,wc,,23649.0,Baobab fruit whole (org),540.0,0.12,64.8
14555,2015,2015-07-11,wc,,23650.0,Baobab fruit whole (org),197.0,0.1,20.0
18108,2016,2016-07-06,wc,,23650.0,Baobab fruit whole (org),306.0,0.12,36.7
18942,2016,2016-09-19,wc,,23650.0,Baobab fruit whole (org),41.0,0.12,4.9
24292,2021,2021-10-27,wc,,23650.0,Baobab fruit whole (org),205.0,0.12,24.6
22604,2022,2022-06-08,wc,,23746.0,Baobab fruit whole (org),87.0,0.14,12.2
22619,2022,2022-06-08,wc,,23746.0,Baobab fruit whole (org),87.0,0.14,12.2
15136,2015,2015-08-19,wc,,23851.0,Baobab fruit whole (org),158.0,0.1,16.0
19234,2016,2016-08-29,wc,,23851.0,Baobab fruit whole (org),27.0,0.12,3.2
14840,2015,2015-08-05,wc,,23852.0,Baobab fruit whole (org),146.0,0.1,15.0
18990,2016,2016-09-08,wc,,23852.0,Baobab fruit whole (org),138.0,0.12,16.5
22584,2022,2022-06-08,wc,,23852.0,Baobab fruit whole (org),245.0,0.14,34.3
19008,2016,2016-09-08,wc,,23853.0,Baobab fruit whole (org),48.0,0.12,5.7
22606,2022,2022-06-08,wc,,23853.0,Baobab fruit whole (org),81.0,0.14,11.3
22621,2022,2022-06-08,wc,,23853.0,Baobab fruit whole (org),81.0,0.14,11.3
14831,2015,2015-08-05,wc,,23854.0,Baobab fruit whole (org),176.0,0.1,18.0
14868,2015,2015-08-05,wc,,23854.0,Baobab fruit whole (org),150.0,0.1,15.0
18996,2016,2016-09-08,wc,,23854.0,Baobab fruit whole (org),13.0,0.12,1.5
22608,2022,2022-06-08,wc,,23854.0,Baobab fruit whole (org),157.0,0.14,22.0
22623,2022,2022-06-08,wc,,23854.0,Baobab fruit whole (org),157.0,0.14,22.0
14841,2015,2015-08-05,wc,,23856.0,Baobab fruit whole (org),31.0,0.1,3.0
19001,2016,2016-09-08,wc,,23856.0,Baobab fruit whole (org),69.0,0.12,8.3
14833,2015,2015-08-05,wc,,23858.0,Baobab fruit whole (org),43.0,0.1,4.0
18991,2016,2016-09-08,wc,,23858.0,Baobab fruit whole (org),67.0,0.12,8.0
14842,2015,2015-08-05,wc,,23859.0,Baobab fruit whole (org),165.0,0.1,17.0
18998,2016,2016-09-08,wc,,23859.0,Baobab fruit whole (org),317.0,0.12,38.0
22634,2022,2022-06-08,wc,,23859.0,Baobab fruit whole (org),461.0,0.14,64.5
14902,2015,2015-08-07,wc,,23860.0,Baobab fruit whole (org),846.0,0.1,85.0
15485,2015,2015-10-10,wc,,23860.0,Baobab fruit whole (org),455.0,0.1,45.5
19260,2016,2016-09-20,wc,,23860.0,Baobab fruit whole (org),135.0,0.12,16.2
14918,2015,2015-08-07,wc,,23861.0,Baobab fruit whole (org),558.0,0.1,56.0
19266,2016,2016-09-20,wc,,23861.0,Baobab fruit whole (org),250.0,0.12,30.0
14920,2015,2015-08-07,wc,,23868.0,Baobab fruit whole (org),394.0,0.1,39.0
19268,2016,2016-09-20,wc,,23868.0,Baobab fruit whole (org),133.0,0.12,16.0
14992,2015,2015-08-18,wc,,23870.0,Baobab fruit whole (org),38.0,0.1,4.0
19202,2016,2016-09-12,wc,,23870.0,Baobab fruit whole (org),54.0,0.12,6.5
14993,2015,2015-08-18,wc,,23871.0,Baobab fruit whole (org),31.0,0.1,3.0
14994,2015,2015-08-18,wc,,23871.0,Baobab fruit whole (org),212.0,0.1,21.0
19203,2016,2016-09-12,wc,,23871.0,Baobab fruit whole (org),13.0,0.12,1.5
14995,2015,2015-08-18,wc,,23872.0,Baobab fruit whole (org),38.0,0.1,4.0
19200,2016,2016-09-12,wc,,23872.0,Baobab fruit whole (org),112.0,0.12,13.4
19210,2016,2016-09-21,wc,,23872.0,Baobab fruit whole (org),38.0,0.12,4.5
14996,2015,2015-08-18,wc,,23873.0,Baobab fruit whole (org),153.0,0.1,15.0
19184,2016,2016-09-12,wc,,23873.0,Baobab fruit whole (org),61.0,0.12,7.3
19209,2016,2016-09-21,wc,,23873.0,Baobab fruit whole (org),14.0,0.12,1.7
19179,2016,2016-09-12,wc,,23874.0,Baobab fruit whole (org),106.0,0.12,12.7
19211,2016,2016-09-21,wc,,23874.0,Baobab fruit whole (org),17.0,0.12,2.0
14997,2015,2015-08-18,wc,,23875.0,Baobab fruit whole (org),192.0,0.1,19.0
19174,2016,2016-09-12,wc,,23875.0,Baobab fruit whole (org),96.0,0.12,11.5
14984,2015,2015-08-18,wc,,23876.0,Baobab fruit whole (org),151.0,0.1,15.0
19188,2016,2016-09-12,wc,,23876.0,Baobab fruit whole (org),114.0,0.12,13.7
14998,2015,2015-08-18,wc,,23877.0,Baobab fruit whole (org),97.0,0.1,10.0
19197,2016,2016-09-12,wc,,23877.0,Baobab fruit whole (org),32.0,0.12,3.8
14985,2015,2015-08-18,wc,,23878.0,Baobab fruit whole (org),209.0,0.1,21.0
19176,2016,2016-09-12,wc,,23878.0,Baobab fruit whole (org),415.0,0.12,49.8
14882,2015,2015-08-06,wc,,23885.0,Baobab fruit whole (org),531.0,0.1,53.0
19121,2016,2016-09-14,wc,,23885.0,Baobab fruit whole (org),224.0,0.12,26.0
14886,2015,2015-08-06,wc,,23896.0,Baobab fruit whole (org),580.0,0.1,58.0
19123,2016,2016-09-14,wc,,23896.0,Baobab fruit whole (org),483.0,0.12,57.9
14579,2015,2015-07-14,wc,,24018.0,Baobab fruit whole (org),424.0,0.1,42.0
15315,2015,2015-09-12,wc,,24018.0,Baobab fruit whole (org),441.0,0.1,44.0
18476,2016,2016-08-23,wc,,24018.0,Baobab fruit whole (org),1924.0,0.12,230.8
24320,2021,2021-11-04,wc,,24018.0,Baobab fruit whole (org),1825.0,0.12,219.0
14592,2015,2015-07-14,wc,,24019.0,Baobab fruit whole (org),477.0,0.1,48.0
15333,2015,2015-09-12,wc,,24019.0,Baobab fruit whole (org),61.0,0.1,6.0
18481,2016,2016-08-23,wc,,24019.0,Baobab fruit whole (org),783.0,0.12,93.9
24309,2021,2021-11-04,wc,,24019.0,Baobab fruit whole (org),968.0,0.12,116.7
14580,2015,2015-07-14,wc,,24020.0,Baobab fruit whole (org),852.0,0.1,85.0
15316,2015,2015-09-12,wc,,24020.0,Baobab fruit whole (org),590.0,0.1,59.0
18500,2016,2016-08-23,wc,,24020.0,Baobab fruit whole (org),2183.0,0.12,261.9
24313,2021,2021-11-04,wc,,24020.0,Baobab fruit whole (org),1767.0,0.12,212.0
14581,2015,2015-07-14,wc,,24021.0,Baobab fruit whole (org),119.0,0.1,12.0
15334,2015,2015-09-12,wc,,24021.0,Baobab fruit whole (org),80.0,0.1,8.0
18505,2016,2016-08-23,wc,,24021.0,Baobab fruit whole (org),337.0,0.12,40.4
14572,2015,2015-07-14,wc,,24022.0,Baobab fruit whole (org),453.0,0.1,45.0
15335,2015,2015-09-12,wc,,24022.0,Baobab fruit whole (org),253.0,0.1,25.0
18504,2016,2016-08-23,wc,,24022.0,Baobab fruit whole (org),448.0,0.12,53.7
14573,2015,2015-07-14,wc,,24023.0,Baobab fruit whole (org),316.0,0.1,32.0
15340,2015,2015-09-12,wc,,24023.0,Baobab fruit whole (org),382.0,0.1,38.0
18501,2016,2016-08-23,wc,,24023.0,Baobab fruit whole (org),1458.0,0.12,174.9
14582,2015,2015-07-14,wc,,24024.0,Baobab fruit whole (org),305.0,0.1,31.0
15341,2015,2015-09-12,wc,,24024.0,Baobab fruit whole (org),177.0,0.1,18.0
18502,2016,2016-08-23,wc,,24024.0,Baobab fruit whole (org),100.0,0.12,12.0
15317,2015,2015-09-12,wc,,24025.0,Baobab fruit whole (org),629.0,0.1,63.0
18506,2016,2016-08-23,wc,,24025.0,Baobab fruit whole (org),480.0,0.12,57.6
14574,2015,2015-07-14,wc,,24026.0,Baobab fruit whole (org),225.0,0.1,23.0
15336,2015,2015-09-12,wc,,24026.0,Baobab fruit whole (org),107.0,0.1,11.0
18557,2016,2016-08-23,wc,,24026.0,Baobab fruit whole (org),427.0,0.12,51.2
19945,2016,2016-10-12,wc,,24026.0,Baobab fruit whole (org),47.0,0.12,5.6
14583,2015,2015-07-14,wc,,24027.0,Baobab fruit whole (org),749.0,0.1,75.0
15342,2015,2015-09-12,wc,,24027.0,Baobab fruit whole (org),320.0,0.1,32.0
18483,2016,2016-08-23,wc,,24027.0,Baobab fruit whole (org),1600.0,0.12,192.0
24319,2021,2021-11-04,wc,,24027.0,Baobab fruit whole (org),105.0,0.12,12.6
15337,2015,2015-09-12,wc,,24028.0,Baobab fruit whole (org),338.0,0.1,34.0
18480,2016,2016-08-23,wc,,24028.0,Baobab fruit whole (org),615.0,0.12,73.8
24307,2021,2021-11-04,wc,,24028.0,Baobab fruit whole (org),87.0,0.12,10.4
15327,2015,2015-09-12,wc,,24029.0,Baobab fruit whole (org),995.0,0.1,100.0
18482,2016,2016-08-23,wc,,24029.0,Baobab fruit whole (org),1318.0,0.12,158.1
14584,2015,2015-07-14,wc,,24030.0,Baobab fruit whole (org),398.0,0.1,40.0
18484,2016,2016-08-23,wc,,24030.0,Baobab fruit whole (org),853.0,0.12,102.3
14593,2015,2015-07-14,wc,,24031.0,Baobab fruit whole (org),338.0,0.1,34.0
18499,2016,2016-08-23,wc,,24031.0,Baobab fruit whole (org),794.0,0.12,95.2
14575,2015,2015-07-14,wc,,24032.0,Baobab fruit whole (org),105.0,0.1,11.0
18567,2016,2016-08-23,wc,,24032.0,Baobab fruit whole (org),153.0,0.12,18.3
24325,2021,2021-11-04,wc,,24032.0,Baobab fruit whole (org),58.0,0.12,7.0
14576,2015,2015-07-14,wc,,24033.0,Baobab fruit whole (org),230.0,0.1,23.0
19942,2016,2016-10-12,wc,,24033.0,Baobab fruit whole (org),253.0,0.12,30.3
14487,2015,2015-07-10,wc,,24034.0,Baobab fruit whole (org),272.0,0.1,27.0
15504,2015,2015-11-25,wc,,24034.0,Baobab fruit whole (org),103.0,0.1,10.3
22478,2022,2022-06-05,wc,,24034.0,Baobab fruit whole (org),854.0,0.14,119.6
14465,2015,2015-07-10,wc,,24035.0,Baobab fruit whole (org),134.0,0.1,13.0
17242,2016,2016-07-07,wc,,24035.0,Baobab fruit whole (org),110.0,0.12,13.2
21380,2021,2021-06-23,wc,,24035.0,Baobab fruit whole (org),359.0,0.12,43.0
22495,2022,2022-06-05,wc,,24035.0,Baobab fruit whole (org),359.0,0.14,50.2
14478,2015,2015-07-10,wc,,24036.0,Baobab fruit whole (org),381.0,0.1,38.0
15495,2015,2015-11-25,wc,,24036.0,Baobab fruit whole (org),300.0,0.1,30.0
17249,2016,2016-07-07,wc,,24036.0,Baobab fruit whole (org),495.0,0.12,59.4
19872,2016,2016-10-15,wc,,24036.0,Baobab fruit whole (org),507.0,0.12,60.8
21376,2021,2021-06-23,wc,,24036.0,Baobab fruit whole (org),419.0,0.12,50.3
22473,2022,2022-06-05,wc,,24036.0,Baobab fruit whole (org),313.0,0.14,43.8
14466,2015,2015-07-10,wc,,24037.0,Baobab fruit whole (org),272.0,0.1,27.0
15496,2015,2015-11-25,wc,,24037.0,Baobab fruit whole (org),116.0,0.1,11.6
17248,2016,2016-07-07,wc,,24037.0,Baobab fruit whole (org),425.0,0.12,51.0
22508,2022,2022-06-05,wc,,24037.0,Baobab fruit whole (org),568.0,0.14,79.5
14467,2015,2015-07-10,wc,,24038.0,Baobab fruit whole (org),228.0,0.1,23.0
17251,2016,2016-07-07,wc,,24038.0,Baobab fruit whole (org),374.0,0.12,44.9
19870,2016,2016-10-15,wc,,24038.0,Baobab fruit whole (org),19.0,0.12,2.3
21383,2021,2021-06-23,wc,,24038.0,Baobab fruit whole (org),650.0,0.12,78.0
21620,2021,2021-06-23,wc,,24038.0,Baobab fruit whole (org),650.0,0.12,78.0
22500,2022,2022-06-05,wc,,24038.0,Baobab fruit whole (org),625.0,0.14,87.5
14498,2015,2015-07-10,wc,,24039.0,Baobab fruit whole (org),214.0,0.1,21.0
15497,2015,2015-11-25,wc,,24039.0,Baobab fruit whole (org),82.0,0.1,8.2
17271,2016,2016-07-07,wc,,24039.0,Baobab fruit whole (org),853.0,0.12,102.3
21397,2021,2021-06-23,wc,,24039.0,Baobab fruit whole (org),642.0,0.12,77.0
22502,2022,2022-06-05,wc,,24039.0,Baobab fruit whole (org),1201.0,0.14,168.1
14614,2015,2015-07-14,wc,,24040.0,Baobab fruit whole (org),146.0,0.1,15.0
17158,2016,2016-07-09,wc,,24040.0,Baobab fruit whole (org),134.0,0.12,16.0
21287,2021,2021-06-23,wc,,24040.0,Baobab fruit whole (org),92.0,0.12,11.0
21379,2021,2021-06-23,wc,,24040.0,Baobab fruit whole (org),231.0,0.12,27.7
22490,2022,2022-06-05,wc,,24040.0,Baobab fruit whole (org),163.0,0.14,22.8
22555,2022,2022-06-05,wc,,24040.0,Baobab fruit whole (org),135.0,0.14,18.9
15513,2015,2015-11-25,wc,,24041.0,Baobab fruit whole (org),268.0,0.1,26.8
17166,2016,2016-07-09,wc,,24041.0,Baobab fruit whole (org),131.0,0.12,15.7
21297,2021,2021-06-23,wc,,24041.0,Baobab fruit whole (org),191.0,0.12,22.9
22560,2022,2022-06-05,wc,,24041.0,Baobab fruit whole (org),164.0,0.14,23.0
15514,2015,2015-11-25,wc,,24042.0,Baobab fruit whole (org),287.0,0.1,28.7
17167,2016,2016-07-09,wc,,24042.0,Baobab fruit whole (org),79.0,0.12,9.5
21298,2021,2021-06-23,wc,,24042.0,Baobab fruit whole (org),73.0,0.12,8.8
22561,2022,2022-06-05,wc,,24042.0,Baobab fruit whole (org),31.0,0.14,4.3
14615,2015,2015-07-14,wc,,24043.0,Baobab fruit whole (org),103.0,0.1,10.0
15505,2015,2015-11-25,wc,,24043.0,Baobab fruit whole (org),60.0,0.1,6.0
17163,2016,2016-07-09,wc,,24043.0,Baobab fruit whole (org),108.0,0.12,12.9
20070,2016,2016-10-15,wc,,24043.0,Baobab fruit whole (org),73.0,0.12,8.8
21320,2021,2021-06-23,wc,,24043.0,Baobab fruit whole (org),184.0,0.12,22.0
21369,2021,2021-06-23,wc,,24043.0,Baobab fruit whole (org),171.0,0.12,20.5
22523,2022,2022-06-05,wc,,24043.0,Baobab fruit whole (org),125.0,0.14,17.5
14489,2015,2015-07-10,wc,,24045.0,Baobab fruit whole (org),199.0,0.1,20.0
15506,2015,2015-11-25,wc,,24045.0,Baobab fruit whole (org),157.0,0.1,15.7
17256,2016,2016-07-07,wc,,24045.0,Baobab fruit whole (org),362.0,0.12,43.4
21371,2021,2021-06-23,wc,,24045.0,Baobab fruit whole (org),1688.0,0.12,202.5
22472,2022,2022-06-05,wc,,24045.0,Baobab fruit whole (org),65.0,0.14,9.1
14499,2015,2015-07-10,wc,,24046.0,Baobab fruit whole (org),387.0,0.1,39.0
17264,2016,2016-07-07,wc,,24046.0,Baobab fruit whole (org),134.0,0.12,16.0
21408,2021,2021-06-23,wc,,24046.0,Baobab fruit whole (org),532.0,0.12,63.8
21409,2021,2021-06-23,wc,,24046.0,Baobab fruit whole (org),81.0,0.12,9.7
14604,2015,2015-07-14,wc,,24048.0,Baobab fruit whole (org),255.0,0.1,26.0
21305,2021,2021-06-23,wc,,24048.0,Baobab fruit whole (org),1359.0,0.12,163.0
22533,2022,2022-06-05,wc,,24048.0,Baobab fruit whole (org),235.0,0.14,32.9
14490,2015,2015-07-10,wc,,24049.0,Baobab fruit whole (org),114.0,0.1,11.0
17235,2016,2016-07-07,wc,,24049.0,Baobab fruit whole (org),230.0,0.12,27.6
14468,2015,2015-07-10,wc,,24050.0,Baobab fruit whole (org),134.0,0.1,13.0
21373,2021,2021-06-23,wc,,24050.0,Baobab fruit whole (org),1263.0,0.12,151.5
22489,2022,2022-06-05,wc,,24050.0,Baobab fruit whole (org),332.0,0.14,46.5
15059,2015,2015-08-24,wc,,24051.0,Baobab fruit whole (org),111.0,0.1,11.0
18212,2016,2016-07-08,wc,,24051.0,Baobab fruit whole (org),162.0,0.12,19.4
15060,2015,2015-08-24,wc,,24053.0,Baobab fruit whole (org),83.0,0.1,8.0
18210,2016,2016-07-08,wc,,24053.0,Baobab fruit whole (org),309.0,0.12,37.0
15061,2015,2015-08-24,wc,,24054.0,Baobab fruit whole (org),152.0,0.1,15.0
18206,2016,2016-07-08,wc,,24054.0,Baobab fruit whole (org),285.0,0.12,34.2
22400,2022,2022-06-06,wc,,24054.0,Baobab fruit whole (org),383.0,0.14,53.6
18115,2016,2016-07-06,wc,,24201.0,Baobab fruit whole (org),285.0,0.12,34.2
18938,2016,2016-09-19,wc,,24201.0,Baobab fruit whole (org),155.0,0.12,18.6
14546,2015,2015-07-11,wc,,24202.0,Baobab fruit whole (org),186.0,0.1,19.0
17214,2016,2016-07-06,wc,,24202.0,Baobab fruit whole (org),193.0,0.12,23.1
24243,2021,2021-10-27,wc,,24202.0,Baobab fruit whole (org),116.0,0.12,13.9
14846,2015,2015-08-05,wc,,24205.0,Baobab fruit whole (org),47.0,0.1,5.0
18999,2016,2016-09-08,wc,,24205.0,Baobab fruit whole (org),15.0,0.12,1.8
22598,2022,2022-06-08,wc,,24205.0,Baobab fruit whole (org),97.0,0.14,13.6
14556,2015,2015-07-11,wc,,24207.0,Baobab fruit whole (org),214.0,0.1,21.0
17208,2016,2016-07-06,wc,,24207.0,Baobab fruit whole (org),294.0,0.12,35.2
21456,2021,2021-06-21,wc,,24359.0,Baobab fruit whole (org),89.0,0.12,10.7
22055,2022,2022-06-19,wc,,24359.0,Baobab fruit whole (org),719.0,0.14,100.0
22056,2022,2022-06-19,wc,,24359.0,Baobab fruit whole (org),61.0,0.14,8.5
21752,2021,2021-07-17,wc,,25533.0,Baobab fruit whole (org),4181.0,0.12,501.72
21802,2021,2021-07-17,wc,,25533.0,Baobab fruit whole (org),4181.0,0.12,501.72
21815,2021,2021-08-27,wc,,25533.0,Baobab fruit whole (org),1825.0,0.12,219.0
21210,2021,2021-06-18,wc,,25610.0,Baobab fruit whole (org),79.0,0.12,9.5
22068,2022,2022-06-18,wc,,25610.0,Baobab fruit whole (org),70.0,0.14,9.1
21643,2021,2021-07-12,wc,,27202.0,Baobab fruit whole (org),185.0,0.12,22.2
21648,2021,2021-07-12,wc,,27202.0,Baobab fruit whole (org),1060.0,0.12,127.0
21827,2021,2021-07-13,wc,,27202.0,Baobab fruit whole (org),4721.0,0.12,566.52
21829,2021,2021-08-01,wc,,27202.0,Baobab fruit whole (org),2754.0,0.12,330.48
21828,2021,2021-08-05,wc,,27202.0,Baobab fruit whole (org),1406.0,0.12,168.72
23894,2022,2022-04-10,wc,,27465.0,Mongongo seed (org),37.6,1.0,37.6
23032,2022,2022-04-12,wc,,27465.0,Ximenia Caffra Seed (org),37.2,1.0,37.2
23031,2022,2022-04-12,wc,,27490.0,Ximenia Caffra Seed (org),29.8,1.0,29.8
23046,2022,2022-04-12,wc,,27490.0,Ximenia Caffra Seed (org),33.3,1.0,33.3
21640,2021,2021-07-12,wc,,27656.0,Baobab fruit whole (org),343.0,0.12,41.16
21645,2021,2021-07-12,wc,,27656.0,Baobab fruit whole (org),77.0,0.12,9.24
21578,2021,2021-09-26,wc,,28017.0,Marula Kennels,13.6,2.0,27.2
23439,2022,2022-05-25,wc,,28017.0,Baobab fruit whole (org),206.0,0.14,28.84
21984,2022,2022-06-02,wc,,28100.0,Baobab fruit whole (org),253.0,0.14,35.42
21986,2022,2022-06-02,wc,,28100.0,Baobab fruit whole (org),78.0,0.14,10.92
23106,2022,2022-06-02,wc,,28108.0,Baobab fruit whole (org),421.0,0.14,58.94
23615,2022,2022-06-07,wc,,28108.0,Baobab fruit whole (org),52.0,0.14,7.28
23107,2022,2022-06-02,wc,,28131.0,Baobab fruit whole (org),342.0,0.14,47.88
23610,2022,2022-06-07,wc,,28131.0,Baobab fruit whole (org),196.0,0.14,27.44
23362,2022,2022-05-23,wc,,28140.0,Baobab fruit whole (org),196.0,0.14,27.44
23389,2022,2022-05-24,wc,,28140.0,Baobab fruit whole (org),201.0,0.14,28.14
23359,2022,2022-05-23,wc,,28147.0,Baobab fruit whole (org),277.0,0.14,38.78
23451,2022,2022-05-25,wc,,28147.0,Baobab fruit whole (org),171.0,0.14,23.94
23289,2022,2022-06-03,wc,,28219.0,Baobab fruit whole (org),459.0,0.14,64.26
23290,2022,2022-06-03,wc,,28219.0,Baobab fruit whole (org),46.0,0.14,6.44
23285,2022,2022-06-03,wc,,28226.0,Baobab fruit whole (org),274.0,0.14,38.36
23286,2022,2022-06-03,wc,,28226.0,Baobab fruit whole (org),146.0,0.14,20.44
22364,2022,2022-06-09,wc,,28352.0,Baobab fruit whole (org),234.0,0.14,32.7
22383,2022,2022-06-09,wc,,28352.0,Baobab fruit whole (org),206.0,0.14,28.8
21306,2021,2021-06-23,wc,,29001.0,Baobab fruit whole (org),175.0,0.12,21.0
22526,2022,2022-06-05,wc,,29001.0,Baobab fruit whole (org),355.0,0.14,49.7
21312,2021,2021-06-23,wc,,29002.0,Baobab fruit whole (org),181.0,0.12,21.7
22565,2022,2022-06-05,wc,,29002.0,Baobab fruit whole (org),75.0,0.14,10.5
21363,2021,2021-06-23,wc,,29004.0,Baobab fruit whole (org),698.0,0.12,83.7
22475,2022,2022-06-05,wc,,29004.0,Baobab fruit whole (org),507.0,0.14,71.0
21400,2021,2021-06-23,wc,,29007.0,Baobab fruit whole (org),112.0,0.12,13.4
22504,2022,2022-06-05,wc,,29007.0,Baobab fruit whole (org),82.0,0.14,11.5
21212,2021,2021-06-18,wc,,29040.0,Baobab fruit whole (org),386.0,0.12,46.3
22072,2022,2022-06-18,wc,,29040.0,Baobab fruit whole (org),336.0,0.14,47.0
21417,2021,2021-06-21,wc,,29041.0,Baobab fruit whole (org),46.0,0.12,5.5
22154,2022,2022-06-19,wc,,29041.0,Baobab fruit whole (org),31.0,0.14,4.3
21412,2021,2021-06-21,wc,,29042.0,Baobab fruit whole (org),332.0,0.12,39.8
22169,2022,2022-06-19,wc,,29042.0,Baobab fruit whole (org),230.0,0.14,32.2
21438,2021,2021-06-21,wc,,29045.0,Baobab fruit whole (org),216.0,0.12,25.9
22042,2022,2022-06-19,wc,,29045.0,Baobab fruit whole (org),334.0,0.14,46.7
23849,2022,2022-06-09,wc,,31000.0,Baobab fruit whole (org),37.0,0.14,5.18
23859,2022,2022-06-09,wc,,31000.0,Baobab fruit whole (org),298.0,0.14,41.72
13895,2014,2014-09-17,wc,,40007.0,Baobab fruit whole (org),62.0,0.085,5.0
15867,2015,2015-09-23,wc,,40007.0,Baobab fruit whole (org),325.0,0.1,32.5
13905,2014,2014-09-17,wc,,40011.0,Baobab fruit whole (org),86.0,0.085,7.0
15868,2015,2015-09-23,wc,,40011.0,Baobab fruit whole (org),146.0,0.1,14.6
13899,2014,2014-09-17,wc,,40012.0,Baobab fruit whole (org),136.0,0.085,12.0
13948,2014,2014-09-17,wc,,40012.0,Baobab fruit whole (org),16.0,0.085,1.0
13907,2014,2014-09-17,wc,,40020.0,Baobab fruit whole (org),78.0,0.085,7.0
15870,2015,2015-09-23,wc,,40020.0,Baobab fruit whole (org),185.0,0.1,18.5
15882,2015,2015-09-23,wc,,40020.0,Baobab fruit whole (org),106.0,0.1,10.6
13909,2014,2014-09-17,wc,,40024.0,Baobab fruit whole (org),15.0,0.085,1.0
15871,2015,2015-09-23,wc,,40024.0,Baobab fruit whole (org),231.0,0.1,23.1
13913,2014,2014-09-17,wc,,40027.0,Baobab fruit whole (org),35.0,0.085,3.0
15872,2015,2015-09-23,wc,,40027.0,Baobab fruit whole (org),184.0,0.1,18.4
13925,2014,2014-09-17,wc,,40043.0,Baobab fruit whole (org),88.0,0.085,7.0
21994,2022,2022-07-27,wc,,40043.0,Baobab fruit whole (org),116.0,0.14,16.2
13927,2014,2014-09-17,wc,,40045.0,Baobab fruit whole (org),162.0,0.085,14.0
21998,2022,2022-07-27,wc,,40045.0,Baobab fruit whole (org),322.0,0.14,45.0
13893,2014,2014-09-17,wc,,40050.0,Baobab fruit whole (org),93.0,0.085,8.0
13932,2014,2014-09-17,wc,,40050.0,Baobab fruit whole (org),99.0,0.085,8.0
15873,2015,2015-09-23,wc,,40050.0,Baobab fruit whole (org),508.0,0.1,50.8
13941,2014,2014-09-17,wc,,40059.0,Baobab fruit whole (org),37.0,0.085,3.0
15892,2015,2015-09-23,wc,,40059.0,Baobab fruit whole (org),73.0,0.1,7.3
14001,2014,2014-09-17,wc,,40067.0,Baobab fruit whole (org),32.0,0.085,3.0
15874,2015,2015-09-23,wc,,40067.0,Baobab fruit whole (org),303.0,0.1,30.3
13946,2014,2014-09-17,wc,,40109.0,Baobab fruit whole (org),32.0,0.085,3.0
13966,2014,2014-09-17,wc,,40109.0,Baobab fruit whole (org),99.0,0.085,8.0
13952,2014,2014-09-17,wc,,40123.0,Baobab fruit whole (org),51.0,0.085,4.0
13956,2014,2014-09-17,wc,,40123.0,Baobab fruit whole (org),32.0,0.085,3.0
13954,2014,2014-09-17,wc,,40127.0,Baobab fruit whole (org),18.0,0.085,1.0
13975,2014,2014-09-17,wc,,40127.0,Baobab fruit whole (org),67.0,0.085,6.0
13955,2014,2014-09-17,wc,,40128.0,Baobab fruit whole (org),18.0,0.085,1.0
13976,2014,2014-09-17,wc,,40128.0,Baobab fruit whole (org),17.0,0.085,1.0
13885,2014,2014-09-16,wc,,40225.0,Baobab fruit whole (org),68.0,0.085,6.0
15875,2015,2015-09-23,wc,,40225.0,Baobab fruit whole (org),17.0,0.1,1.7
14229,2014,2014-09-29,wc,,40302.0,Baobab fruit whole (org),7.4,0.085,1.0
14279,2014,2014-10-06,wc,,40302.0,Baobab fruit whole (org),44.0,0.085,4.0
14243,2014,2014-09-29,wc,,40313.0,Baobab fruit whole (org),18.0,0.085,2.0
14286,2014,2014-10-06,wc,,40313.0,Baobab fruit whole (org),18.0,0.085,2.0
14272,2014,2014-10-04,wc,,40339.0,Baobab fruit whole (org),30.0,0.085,3.0
14274,2014,2014-10-04,wc,,40339.0,Baobab fruit whole (org),177.0,0.085,15.0
14299,2014,2014-10-06,wc,,40350.0,Baobab fruit whole (org),241.0,0.085,20.0
15893,2015,2015-09-23,wc,,40350.0,Baobab fruit whole (org),67.0,0.1,6.7
14304,2014,2014-10-06,wc,,40378.0,Baobab fruit whole (org),106.0,0.085,9.0
14305,2014,2014-10-06,wc,,40378.0,Baobab fruit whole (org),128.0,0.085,11.0
14175,2014,2014-09-26,wc,,40459.0,Baobab fruit whole (org),90.0,0.085,8.0
14201,2014,2014-09-26,wc,,40459.0,Baobab fruit whole (org),9.8,0.085,1.0
14176,2014,2014-09-26,wc,,40462.0,Baobab fruit whole (org),30.0,0.085,3.0
15917,2015,2015-09-23,wc,,40462.0,Baobab fruit whole (org),114.0,0.1,11.4
14178,2014,2014-09-26,wc,,40464.0,Baobab fruit whole (org),8.7,0.085,1.0
15894,2015,2015-09-23,wc,,40464.0,Baobab fruit whole (org),73.0,0.1,7.3
14179,2014,2014-09-26,wc,,40469.0,Baobab fruit whole (org),30.0,0.085,3.0
15919,2015,2015-09-23,wc,,40469.0,Baobab fruit whole (org),32.0,0.1,3.2
